formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
3	C23H34N3O6	[M + Cl]-	C23H34ClN3O6-	Terpenoids	0.168	Nucleosides	0.351	Pyrimidine nucleosides	0.050	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.743	Amino acids and derivatives	0.750	Alpha amino acids and derivatives	0.502	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	483.213	1642	27.362	832273134745506561	832264775128139683	832264775123945378	1180	
1	C4H10N3O5	[M - H]-	C4H9N3O5-	Carbohydrates	0.953	Aminosugars and aminoglycosides	0.377	Monosaccharides	0.315	Organic oxygen compounds	0.999	Organooxygen compounds	0.995	Carbohydrates and carbohydrate conjugates	0.945	Monosaccharides	0.922	Monosaccharides	0.922	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	179.056	1642	27.366	832273143830371212	832264775300106172	832264775300106171	1185	
1	C26H41NO12	[M + H]+	C26H42NO12+	Amino acids and Peptides	0.484	Amino acid glycosides	0.448	Cyanogenic glycosides	0.542	Lipids and lipid-like molecules	0.982	Saccharolipids	0.944					Saccharolipids	0.944	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.268	1642	27.370	832273147831738549	832264886675666333	832264886675666332	3523	
2	C25H39N5O8	[M + Na]+	C25H39N5NaO8+	Carbohydrates	0.915	Aminosugars and aminoglycosides	0.380	Pyrimidine nucleosides	0.154	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.829	Glycosyl compounds	0.550	O-glycosyl compounds	0.505	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzenoids; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.268	1642	27.370	832273147831738550	832264886675666333	832264886675666332	3523	
3	C22H37N7O10	[M + H]+	C22H38N7O10+	Carbohydrates	0.948	Amino acid glycosides	0.631	Cyanogenic glycosides	0.729	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.986	Disaccharides	0.676	Disaccharides	0.676	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.268	1642	27.370	832273147831738551	832264886675666333	832264886675666332	3523	
4	C24H43NO12	[M + Na]+	C24H43NNaO12+	Amino acids and Peptides	0.446	Saccharides	0.488	Cyanogenic glycosides	0.558	Lipids and lipid-like molecules	0.983	Saccharolipids	0.920					Saccharolipids	0.920	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.268	1642	27.370	832273147831738552	832264886675666333	832264886675666332	3523	
1	C15H16O8	[M + H]+	C15H17O8+	Shikimates and Phenylpropanoids	0.950	Phenylpropanoids (C6-C3)	0.978	Cinnamic acids and derivatives	0.986	Phenylpropanoids and polyketides	0.979	Cinnamic acids and derivatives	0.990	Cinnamic acid esters	0.969	O-cinnamoyl glycosides	0.545	O-cinnamoyl glycosides	0.545	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid esters; O-cinnamoyl glycosides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	325.093	1643	27.378	832273144472099933	832264886587585939	832264886587585938	3521	
2	C15H18O9	[M - H2O + H]+	C15H17O8+	Shikimates and Phenylpropanoids	0.864	Phenylpropanoids (C6-C3)	0.973	Cinnamic acids and derivatives	0.981	Phenylpropanoids and polyketides	0.969	Cinnamic acids and derivatives	0.983	Hydroxycinnamic acids and derivatives	0.954	Hydroxycinnamic acid esters	0.953	Coumaric acid esters	0.919	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	325.093	1643	27.378	832273144472099934	832264886587585939	832264886587585938	3521	
3	C16H12N4O4	[M + H]+	C16H13N4O4+	Alkaloids	0.412	Anthranilic acid alkaloids	0.150	Chromones	0.195	Phenylpropanoids and polyketides	0.868	Cinnamic acids and derivatives	0.892	Hydroxycinnamic acids and derivatives	0.848	Coumaric acids and derivatives	0.601	Coumaric acids and derivatives	0.601	Organic compounds; Organoheterocyclic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	325.093	1643	27.378	832273144472099935	832264886587585939	832264886587585938	3521	
4	C16H14N4O5	[M - H2O + H]+	C16H13N4O4+	Alkaloids	0.354	Phenylpropanoids (C6-C3)	0.336	Cinnamic acid amides	0.098	Phenylpropanoids and polyketides	0.887	Cinnamic acids and derivatives	0.960	Hydroxycinnamic acids and derivatives	0.921	Coumaric acids and derivatives	0.749	Coumaric acids and derivatives	0.749	Organic compounds; Organoheterocyclic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	325.093	1643	27.378	832273144472099936	832264886587585939	832264886587585938	3521	
1	C22H32N6O6	[M + H2O - H]-	C22H33N6O7-	Carbohydrates	0.674	Nucleosides	0.504	Purine nucleosides	0.342	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.982	Amino acids, peptides, and analogues	0.604	Amino acids and derivatives	0.593	Amino acids and derivatives	0.593	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Ketones; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Amines; 1,2-diols; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	493.243	1643	27.384	832273131520085888	832264775266551735	832264775266551734	1184	
1	C5H8N3O4	[M + H2O - H]-	C5H9N3O5-	Amino acids and Peptides	0.807	Small peptides	0.811	Aminoacids	0.807	Organic acids and derivatives	0.975	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.640	Amino acids and derivatives	0.638	Alpha amino acids and derivatives	0.613	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	191.055	1644	27.402	832273140504287364	832264775002310548	832264775002310547	1177	
1	C31H45N9O8	[M + Na]+	C31H45N9NaO8+	Amino acids and Peptides	0.663	Macrolides	0.364	Cyclic peptides	0.148	Lipids and lipid-like molecules	0.761	Fatty Acyls	0.711					Fatty Acyls	0.711	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	694.328	1644	27.407	832273152697132030	832264886537254286	832264886537254285	3520	
2	C35H49N3O10	[M + Na]+	C35H49N3NaO10+	Polyketides	0.931	Macrolides	0.972	Macrolide lactones	0.293	Organic acids and derivatives	0.967	Carboxylic acids and derivatives	0.951	Amino acids, peptides, and analogues	0.621	Amino acids and derivatives	0.617	Amino acids and derivatives	0.617	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	694.328	1644	27.407	832273152697132031	832264886537254286	832264886537254285	3520	
3	C28H49N9O9	[M + K]+	C28H49KN9O9+	Amino acids and Peptides	0.504	Macrolides	0.453	Cyclic peptides	0.221	Lipids and lipid-like molecules	0.635	Fatty Acyls	0.589					Fatty Acyls	0.589	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	694.328	1644	27.407	832273152697132032	832264886537254286	832264886537254285	3520	
4	C32H53N3O11	[M + K]+	C32H53KN3O11+	Polyketides	0.940	Macrolides	0.986	Macrolide lactones	0.547	Organic acids and derivatives	0.952	Carboxylic acids and derivatives	0.940	Amino acids, peptides, and analogues	0.608	Amino acids and derivatives	0.603	Amino acids and derivatives	0.603	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Macrolides and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	694.328	1644	27.407	832273152697132033	832264886537254286	832264886537254285	3520	
5	C29H53NO16	[M + Na]+	C29H53NNaO16+	Polyketides	0.911	Macrolides	0.984	Polyene macrolides	0.666	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.961	Aminosaccharides	0.891	Aminoglycosides	0.938	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Alkanolamines; Aminosaccharides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	694.328	1644	27.407	832273152697132034	832264886537254286	832264886537254285	3520	
